0.172	0.012442
0.171	0.012042
0.17	0.011609
0.169	0.011142
0.168	0.010634
0.167	0.01055
0.166	0.01075
0.165	0.010741
0.164	0.010687
0.163	0.010643
0.162	0.01059
0.161	0.010544
0.16	0.010499
0.159	0.010445
0.158	0.010384
0.157	0.010327
0.156	0.01027
0.155	0.010125
0.154	0.009917
0.153	0.009826
0.152	0.009793
0.151	0.009733
0.15	0.009675
0.149	0.0096
0.148	0.009514
0.147	0.009451
0.146	0.009398
0.145	0.009352
0.144	0.009315
0.143	0.009295
0.142	0.00929
0.141	0.009296
0.14	0.009315
0.139	0.009342
0.138	0.009379
0.137	0.009377
0.136	0.009352
0.135	0.009333
0.134	0.009312
0.133	0.00929
0.132	0.009267
0.131	0.009272
0.13	0.009295
0.129	0.009271
0.128	0.009221
0.127	0.009199
0.126	0.009188
0.125	0.009124
0.124	0.009029
0.123	0.008925
0.122	0.008803
0.121	0.008657
0.12	0.008488
0.119	0.008471
0.118	0.008551
0.117	0.00858
0.116	0.008608
0.115	0.008615
0.114	0.008607
0.113	0.008648
0.112	0.008716
0.111	0.008746
0.11	0.008758
0.109	0.008504
0.108	0.008047
0.107	0.008101
0.106	0.008429
0.105	0.008634
0.104	0.008848
0.103	0.009115
0.102	0.009417
0.101	0.009663
0.1	0.009887
0.099	0.010058
0.098	0.01019
0.097	0.010342
0.096	0.010493
0.095	0.010648
0.094	0.010806
0.093	0.010906
0.092	0.010968
0.091	0.011069
0.09	0.011184
0.089	0.011453
0.088	0.011821
0.087	0.012225
0.086	0.012679
0.085	0.012769
0.084	0.012643
0.083	0.012608
0.082	0.012561
0.081	0.012601
0.08	0.012695
0.079	0.012762
0.078	0.012829
0.077	0.012867
0.076	0.012886
0.075	0.013015
0.074	0.013209
0.073	0.013397
0.072	0.013602
0.071	0.013742
0.07	0.013848
0.069	0.013987
0.068	0.014137
0.067	0.014442
0.066	0.014845
0.065	0.015035
0.064	0.015122
0.063	0.015183
0.062	0.015193
0.061	0.015216
0.06	0.015229
0.059	0.015196
0.058	0.015129
0.057	0.015181
0.056	0.015302
0.055	0.015413
0.054	0.015538
0.053	0.015667
0.052	0.015803
0.051	0.015936
0.05	0.016068
0.049	0.016128
0.048	0.016142
0.047	0.016226
0.046	0.016341
0.045	0.016444
0.044	0.016549
0.043	0.016427
0.042	0.016151
0.041	0.015879
0.04	0.015555
0.039	0.014712
0.038	0.013425
0.037	0.013199
0.036	0.013594
0.035	0.013646
0.034	0.013677
0.033	0.01372
0.032	0.013766
0.031	0.013766
0.03	0.013736
0.029	0.013508
0.028	0.01313
0.027	0.011287
0.026	0.007601
0.025	0.006059
0.024	0.006309
0.023	0.005924
0.022	0.005763
0.021	0.005604
0.02	0.00553
0.019	0.005546
0.018	0.005651
0.017	0.005641
0.016	0.005582
0.015	0.005532
0.014	0.00547
0.013	0.005483
0.012	0.00554
0.011	0.00553
0.01	0.00549
0.009	0.005524
0.008	0.005595
0.007	0.006037
0.006	0.006679
0.005	0.007421
0.004	0.008251
0.003	0.008412
0.002	0.008211
0.001	0.007813
0	0.007115
0	0.006
0	0.005
0	0.004
0	0.003
0	0.002
0	0.001
0	0
0	-0.001
0	-0.002
0	-0.003
0	-0.004
0	-0.005
0	-0.006
0	-0.007115
0.001	-0.007813
0.002	-0.008211
0.003	-0.008412
0.004	-0.008251
0.005	-0.007421
0.006	-0.006679
0.007	-0.006037
0.008	-0.005595
0.009	-0.005524
0.01	-0.00549
0.011	-0.00553
0.012	-0.00554
0.013	-0.005483
0.014	-0.00547
0.015	-0.005532
0.016	-0.005582
0.017	-0.005641
0.018	-0.005651
0.019	-0.005546
0.02	-0.00553
0.021	-0.005604
0.022	-0.005763
0.023	-0.005924
0.024	-0.006309
0.025	-0.006059
0.026	-0.007601
0.027	-0.011287
0.028	-0.01313
0.029	-0.013508
0.03	-0.013736
0.031	-0.013766
0.032	-0.013766
0.033	-0.01372
0.034	-0.013677
0.035	-0.013646
0.036	-0.013594
0.037	-0.013199
0.038	-0.013425
0.039	-0.014712
0.04	-0.015555
0.041	-0.015879
0.042	-0.016151
0.043	-0.016427
0.044	-0.016549
0.045	-0.016444
0.046	-0.016341
0.047	-0.016226
0.048	-0.016142
0.049	-0.016128
0.05	-0.016068
0.051	-0.015936
0.052	-0.015803
0.053	-0.015667
0.054	-0.015538
0.055	-0.015413
0.056	-0.015302
0.057	-0.015181
0.058	-0.015129
0.059	-0.015196
0.06	-0.015229
0.061	-0.015216
0.062	-0.015193
0.063	-0.015183
0.064	-0.015122
0.065	-0.015035
0.066	-0.014845
0.067	-0.014442
0.068	-0.014137
0.069	-0.013987
0.07	-0.013848
0.071	-0.013742
0.072	-0.013602
0.073	-0.013397
0.074	-0.013209
0.075	-0.013015
0.076	-0.012886
0.077	-0.012867
0.078	-0.012829
0.079	-0.012762
0.08	-0.012695
0.081	-0.012601
0.082	-0.012561
0.083	-0.012608
0.084	-0.012643
0.085	-0.012769
0.086	-0.012679
0.087	-0.012225
0.088	-0.011821
0.089	-0.011453
0.09	-0.011184
0.091	-0.011069
0.092	-0.010968
0.093	-0.010906
0.094	-0.010806
0.095	-0.010648
0.096	-0.010493
0.097	-0.010342
0.098	-0.01019
0.099	-0.010058
0.1	-0.009887
0.101	-0.009663
0.102	-0.009417
0.103	-0.009115
0.104	-0.008848
0.105	-0.008634
0.106	-0.008429
0.107	-0.008101
0.108	-0.008047
0.109	-0.008504
0.11	-0.008758
0.111	-0.008746
0.112	-0.008716
0.113	-0.008648
0.114	-0.008607
0.115	-0.008615
0.116	-0.008608
0.117	-0.00858
0.118	-0.008551
0.119	-0.008471
0.12	-0.008488
0.121	-0.008657
0.122	-0.008803
0.123	-0.008925
0.124	-0.009029
0.125	-0.009124
0.126	-0.009188
0.127	-0.009199
0.128	-0.009221
0.129	-0.009271
0.13	-0.009295
0.131	-0.009272
0.132	-0.009267
0.133	-0.00929
0.134	-0.009312
0.135	-0.009333
0.136	-0.009352
0.137	-0.009377
0.138	-0.009379
0.139	-0.009342
0.14	-0.009315
0.141	-0.009296
0.142	-0.00929
0.143	-0.009295
0.144	-0.009315
0.145	-0.009352
0.146	-0.009398
0.147	-0.009451
0.148	-0.009514
0.149	-0.0096
0.15	-0.009675
0.151	-0.009733
0.152	-0.009793
0.153	-0.009826
0.154	-0.009917
0.155	-0.010125
0.156	-0.01027
0.157	-0.010327
0.158	-0.010384
0.159	-0.010445
0.16	-0.010499
0.161	-0.010544
0.162	-0.01059
0.163	-0.010643
0.164	-0.010687
0.165	-0.010741
0.166	-0.01075
0.167	-0.01055
0.168	-0.010634
0.169	-0.011142
0.17	-0.011609
0.171	-0.012042
0.172	-0.012442
