0.172	0.011839
0.171	0.011392
0.17	0.0109
0.169	0.010356
0.168	0.009751
0.167	0.009619
0.166	0.009809
0.165	0.009751
0.164	0.009635
0.163	0.00955
0.162	0.009466
0.161	0.009403
0.16	0.009354
0.159	0.009287
0.158	0.009213
0.157	0.009143
0.156	0.009073
0.155	0.008893
0.154	0.008634
0.153	0.008514
0.152	0.008464
0.151	0.008386
0.15	0.008312
0.149	0.008219
0.148	0.008115
0.147	0.00804
0.146	0.007983
0.145	0.007934
0.144	0.007896
0.143	0.007884
0.142	0.007893
0.141	0.00791
0.14	0.00794
0.139	0.007978
0.138	0.008025
0.137	0.00803
0.136	0.00801
0.135	0.008001
0.134	0.00799
0.133	0.007981
0.132	0.007971
0.131	0.008001
0.13	0.008055
0.129	0.008059
0.128	0.008037
0.127	0.00805
0.126	0.008077
0.125	0.00805
0.124	0.007991
0.123	0.007933
0.122	0.007865
0.121	0.007761
0.12	0.007627
0.119	0.007624
0.118	0.007699
0.117	0.00774
0.116	0.007783
0.115	0.007806
0.114	0.007816
0.113	0.007882
0.112	0.007978
0.111	0.008047
0.11	0.008107
0.109	0.008003
0.108	0.007781
0.107	0.007933
0.106	0.008284
0.105	0.008539
0.104	0.008797
0.103	0.009102
0.102	0.009436
0.101	0.00971
0.1	0.009958
0.099	0.01016
0.098	0.010325
0.097	0.010508
0.096	0.01069
0.095	0.010867
0.094	0.011039
0.093	0.011143
0.092	0.011202
0.091	0.011284
0.09	0.011367
0.089	0.011639
0.088	0.012025
0.087	0.012457
0.086	0.012948
0.085	0.01305
0.084	0.012925
0.083	0.012894
0.082	0.01285
0.081	0.012896
0.08	0.012997
0.079	0.01307
0.078	0.013142
0.077	0.013182
0.076	0.013201
0.075	0.013334
0.074	0.013533
0.073	0.013726
0.072	0.013937
0.071	0.014079
0.07	0.014183
0.069	0.014323
0.068	0.014473
0.067	0.014784
0.066	0.015196
0.065	0.015391
0.064	0.01548
0.063	0.015544
0.062	0.015557
0.061	0.015579
0.06	0.01559
0.059	0.01555
0.058	0.015471
0.057	0.015515
0.056	0.015629
0.055	0.015736
0.054	0.015862
0.053	0.015989
0.052	0.016123
0.051	0.016248
0.05	0.016369
0.049	0.016425
0.048	0.016436
0.047	0.016517
0.046	0.016629
0.045	0.016722
0.044	0.016814
0.043	0.016696
0.042	0.016436
0.041	0.016143
0.04	0.015778
0.039	0.014855
0.038	0.013439
0.037	0.013176
0.036	0.013591
0.035	0.013633
0.034	0.013653
0.033	0.013687
0.032	0.013723
0.031	0.013766
0.03	0.013814
0.029	0.013597
0.028	0.013197
0.027	0.011272
0.026	0.007356
0.025	0.005838
0.024	0.006382
0.023	0.006044
0.022	0.00583
0.021	0.005665
0.02	0.005582
0.019	0.005598
0.018	0.005707
0.017	0.005692
0.016	0.005625
0.015	0.005569
0.014	0.005503
0.013	0.005511
0.012	0.005567
0.011	0.005552
0.01	0.005505
0.009	0.005541
0.008	0.00562
0.007	0.006071
0.006	0.006725
0.005	0.007467
0.004	0.008292
0.003	0.008448
0.002	0.008237
0.001	0.00783
0	0.007122
0	0.006
0	0.005
0	0.004
0	0.003
0	0.002
0	0.001
0	0
0	-0.001
0	-0.002
0	-0.003
0	-0.004
0	-0.005
0	-0.006
0	-0.007122
0.001	-0.00783
0.002	-0.008237
0.003	-0.008448
0.004	-0.008292
0.005	-0.007467
0.006	-0.006725
0.007	-0.006071
0.008	-0.00562
0.009	-0.005541
0.01	-0.005505
0.011	-0.005552
0.012	-0.005567
0.013	-0.005511
0.014	-0.005503
0.015	-0.005569
0.016	-0.005625
0.017	-0.005692
0.018	-0.005707
0.019	-0.005598
0.02	-0.005582
0.021	-0.005665
0.022	-0.00583
0.023	-0.006044
0.024	-0.006382
0.025	-0.005838
0.026	-0.007356
0.027	-0.011272
0.028	-0.013197
0.029	-0.013597
0.03	-0.013814
0.031	-0.013766
0.032	-0.013723
0.033	-0.013687
0.034	-0.013653
0.035	-0.013633
0.036	-0.013591
0.037	-0.013176
0.038	-0.013439
0.039	-0.014855
0.04	-0.015778
0.041	-0.016143
0.042	-0.016436
0.043	-0.016696
0.044	-0.016814
0.045	-0.016722
0.046	-0.016629
0.047	-0.016517
0.048	-0.016436
0.049	-0.016425
0.05	-0.016369
0.051	-0.016248
0.052	-0.016123
0.053	-0.015989
0.054	-0.015862
0.055	-0.015736
0.056	-0.015629
0.057	-0.015515
0.058	-0.015471
0.059	-0.01555
0.06	-0.01559
0.061	-0.015579
0.062	-0.015557
0.063	-0.015544
0.064	-0.01548
0.065	-0.015391
0.066	-0.015196
0.067	-0.014784
0.068	-0.014473
0.069	-0.014323
0.07	-0.014183
0.071	-0.014079
0.072	-0.013937
0.073	-0.013726
0.074	-0.013533
0.075	-0.013334
0.076	-0.013201
0.077	-0.013182
0.078	-0.013142
0.079	-0.01307
0.08	-0.012997
0.081	-0.012896
0.082	-0.01285
0.083	-0.012894
0.084	-0.012925
0.085	-0.01305
0.086	-0.012948
0.087	-0.012457
0.088	-0.012025
0.089	-0.011639
0.09	-0.011367
0.091	-0.011284
0.092	-0.011202
0.093	-0.011143
0.094	-0.011039
0.095	-0.010867
0.096	-0.01069
0.097	-0.010508
0.098	-0.010325
0.099	-0.01016
0.1	-0.009958
0.101	-0.00971
0.102	-0.009436
0.103	-0.009102
0.104	-0.008797
0.105	-0.008539
0.106	-0.008284
0.107	-0.007933
0.108	-0.007781
0.109	-0.008003
0.11	-0.008107
0.111	-0.008047
0.112	-0.007978
0.113	-0.007882
0.114	-0.007816
0.115	-0.007806
0.116	-0.007783
0.117	-0.00774
0.118	-0.007699
0.119	-0.007624
0.12	-0.007627
0.121	-0.007761
0.122	-0.007865
0.123	-0.007933
0.124	-0.007991
0.125	-0.00805
0.126	-0.008077
0.127	-0.00805
0.128	-0.008037
0.129	-0.008059
0.13	-0.008055
0.131	-0.008001
0.132	-0.007971
0.133	-0.007981
0.134	-0.00799
0.135	-0.008001
0.136	-0.00801
0.137	-0.00803
0.138	-0.008025
0.139	-0.007978
0.14	-0.00794
0.141	-0.00791
0.142	-0.007893
0.143	-0.007884
0.144	-0.007896
0.145	-0.007934
0.146	-0.007983
0.147	-0.00804
0.148	-0.008115
0.149	-0.008219
0.15	-0.008312
0.151	-0.008386
0.152	-0.008464
0.153	-0.008514
0.154	-0.008634
0.155	-0.008893
0.156	-0.009073
